bmi,steps,heart_rate,temperature,wellness_score
35.9,637,106,36.9,85
25.5,389,84,36.5,85
26.6,1131,114,36.6,95
18.7,1394,138,36.9,95
23.6,695,91,36.4,100
30.2,854,106,38.5,65
17.9,571,105,36.6,75
31.9,1003,123,36.6,90
35.1,329,87,37.0,75
22.2,816,102,37.0,100
21.1,1998,154,36.7,95
28.7,952,111,36.9,95
30.4,763,96,36.9,90
36.4,598,102,36.2,85
35.3,1119,138,36.7,80
27.9,500,105,37.0,95
30.8,1000,122,36.6,90
31.5,844,99,36.7,90
26.3,636,86,37.9,85
17.4,186,79,37.1,65
34.6,144,78,37.0,70
28.3,715,113,36.5,95
28.0,476,93,36.2,85
36.0,424,80,36.9,85
38.4,347,98,36.8,75
22.3,818,106,36.9,100
19.1,1334,131,37.2,95
28.0,651,94,38.4,70
25.4,1022,119,37.0,95
40.0,568,101,36.6,85
32.9,307,77,39.2,40
22.9,0,62,36.3,80
29.4,696,95,36.2,95
32.6,795,104,37.2,90
23.5,963,118,36.2,100
21.2,1250,120,36.5,100
16.7,610,85,36.8,75
35.0,785,108,36.4,90
24.5,1061,120,36.8,100
36.1,483,108,36.7,85
22.3,1023,109,36.4,100
25.0,1420,141,37.0,95
39.4,407,107,36.9,85
32.3,428,91,36.6,90
26.6,383,80,36.7,85
18.8,1483,151,36.8,95
33.4,606,100,36.9,90
23.3,657,109,36.4,100
29.2,893,100,37.0,95
16.8,671,89,36.3,75
38.0,601,102,36.3,85
16.7,1361,115,36.9,85
36.5,758,105,36.3,85
34.4,195,85,36.3,70
30.8,39,72,38.5,45
27.2,313,66,36.4,85
34.5,810,113,36.4,90
27.0,844,108,37.1,95
37.0,702,113,38.3,60
18.2,0,60,36.6,65
30.0,828,112,36.6,95
32.6,784,123,36.2,90
37.5,665,110,36.6,85
26.0,583,97,36.5,85
31.1,710,100,36.4,90
33.4,608,96,36.5,90
24.1,208,68,39.5,40
23.6,910,124,36.3,100
26.7,417,92,36.2,85
24.2,917,110,37.2,100
23.9,1059,112,36.3,100
25.1,1442,131,38.4,65
23.5,903,129,36.6,100
34.9,639,109,36.8,90
25.4,248,86,37.1,75
36.0,577,102,36.4,85
16.3,1695,151,36.9,80
26.0,1019,115,37.1,95
30.7,624,105,38.7,65
20.5,1484,134,36.9,95
33.2,397,98,36.8,90
37.7,457,111,36.4,85
23.1,1223,135,37.0,95
23.7,589,94,36.9,90
23.8,1369,146,36.9,95
22.0,1123,126,36.8,100
22.0,962,110,36.3,100
36.9,458,110,36.9,85
22.3,617,100,36.5,90
24.6,604,93,37.0,90
32.2,442,102,36.8,90
26.9,583,97,36.9,85
25.0,383,88,36.9,90
16.5,1949,160,36.2,80
25.0,938,113,37.1,100
26.4,774,115,38.6,70
17.6,340,90,36.6,65
39.1,829,115,36.5,85
28.7,642,95,36.7,95
39.7,386,101,37.0,85
27.0,781,108,36.8,95
26.4,1153,136,36.3,90
23.1,140,86,39.1,40
18.4,1441,140,39.5,40
20.9,573,100,39.0,65
18.5,1208,125,36.9,100
33.2,297,89,36.3,80
26.2,1946,165,38.2,65
18.7,1822,161,36.4,95
19.5,1182,118,36.2,100
17.5,596,87,36.2,75
38.9,460,99,36.3,85
17.6,1639,146,37.2,80
26.2,1347,139,36.5,90
32.0,571,80,36.5,90
31.3,944,128,36.7,90
37.9,347,88,36.4,75
32.5,346,94,36.7,80
25.4,614,92,37.1,85
24.0,673,102,36.9,100
36.8,776,125,36.8,85
25.1,1083,127,36.3,95
24.4,462,97,37.1,90
20.9,1323,121,36.8,100
30.4,1169,126,36.6,90
22.1,1020,108,36.5,100
19.9,683,100,37.0,90
36.8,730,113,37.0,85
35.7,535,107,38.0,75
18.8,662,108,36.5,90
37.4,544,99,36.6,85
35.4,588,100,36.4,85
17.7,1264,136,37.0,80
17.1,481,86,37.1,75
26.4,1477,137,36.5,90
17.3,1659,154,36.6,80
32.0,689,107,36.9,90
19.9,1145,124,36.5,100
38.6,347,91,37.8,65
22.7,1136,129,37.2,100
19.3,1121,115,36.8,100
18.0,1488,151,36.5,80
27.7,861,107,37.6,85
18.0,1706,162,36.6,80
20.6,927,104,36.8,100
24.1,1019,112,37.1,100
22.8,1470,140,37.2,95
18.2,1704,144,36.5,80
31.6,824,105,36.6,90
29.2,642,93,36.3,95
36.0,238,84,36.6,75
17.5,1029,104,36.2,85
28.2,1156,133,36.4,90
28.6,639,97,36.4,95
34.8,522,109,36.5,90
17.1,1115,115,37.0,85
33.7,510,101,37.9,80
27.5,1077,131,37.0,90
23.4,714,100,36.2,100
28.7,1054,131,36.9,90
24.8,875,113,36.8,100
20.8,1280,133,36.8,95
26.3,644,94,36.5,95
22.5,1048,108,36.4,100
21.0,658,115,36.3,90
29.3,671,107,36.6,95
38.8,826,112,36.7,85
33.7,542,103,36.4,90
23.9,1559,162,36.9,95
34.4,260,102,36.4,80
20.7,1512,148,36.4,95
38.3,328,84,36.7,75
39.1,523,108,38.3,60
19.4,572,90,36.2,90
18.7,1514,135,37.1,95
38.8,937,123,36.7,85
28.2,668,99,36.6,95
40.0,801,112,36.8,85
25.5,851,110,36.8,95
30.7,1161,126,36.6,90
37.7,515,100,36.6,85
33.1,415,99,39.2,50
28.5,181,82,37.5,75
39.6,555,116,37.1,85
17.6,1124,106,36.9,85
32.6,78,89,37.0,70
29.1,584,105,36.3,95
21.3,1315,130,36.8,100
24.1,1543,150,36.5,95
18.2,314,83,37.1,65
28.9,465,94,36.8,85
34.2,327,90,37.1,80
22.1,1377,146,36.7,95
19.0,1305,133,36.4,95
26.9,1430,136,37.2,90
16.1,953,117,36.6,85
26.6,547,81,36.2,85
39.1,426,91,37.5,85
18.5,1577,148,36.9,95
28.0,210,81,36.6,75
23.2,1439,138,37.0,95
36.8,427,108,36.6,85
36.2,148,80,36.4,65
33.3,58,79,36.6,70
26.2,923,114,36.4,95
23.7,1281,137,36.4,95
16.8,1444,135,36.5,80
20.4,528,73,36.8,90
21.4,1658,131,36.7,95
36.3,580,96,37.2,85
18.6,1801,163,37.2,95
36.3,378,83,36.7,85
21.5,1082,118,37.0,100
21.2,775,105,37.1,90
39.8,530,111,36.4,85
33.0,458,85,37.7,80
26.9,478,84,37.1,85
18.7,165,75,36.8,80
32.9,483,89,36.8,90
23.4,843,105,36.7,100
31.3,836,98,37.0,90
20.6,1381,123,36.4,100
29.4,561,78,36.2,95
29.2,1162,132,36.9,90
27.2,262,85,36.6,75
33.0,293,91,36.4,80
18.8,1546,125,36.7,100
29.4,512,93,36.5,95
32.9,671,117,36.7,90
25.6,756,115,36.7,95
21.9,889,107,36.8,100
33.9,726,108,36.3,90
31.7,610,107,39.2,50
30.5,1101,115,36.6,90
26.5,1650,148,36.2,90
19.2,1320,126,36.7,100
24.7,561,106,37.1,90
31.9,1291,140,36.9,85
23.2,547,77,36.8,90
30.8,615,98,36.6,90
16.6,1061,117,36.9,85
28.5,891,102,36.5,95
36.1,546,105,37.0,85
36.4,693,107,36.4,85
24.9,474,100,36.6,90
38.1,328,105,36.8,75
33.0,330,92,36.4,80
28.0,514,80,36.6,95
32.9,696,81,36.7,90
22.3,918,104,37.1,100
18.7,1481,127,37.0,100
36.1,447,95,37.0,85
19.8,919,92,36.9,100
29.9,881,115,36.2,95
34.7,703,108,37.1,90
23.0,1065,111,37.0,100
29.4,672,121,36.8,95
31.8,661,106,36.5,90
32.7,854,122,36.9,90
16.7,1498,131,37.1,80
36.1,623,97,36.8,85
22.0,365,88,36.8,90
30.9,453,98,36.3,80
30.8,507,87,36.3,90
29.1,552,91,37.0,95
24.6,1044,120,36.5,100
35.2,455,93,36.5,85
28.3,835,114,36.5,95
28.5,251,97,36.7,75
34.3,1020,122,36.8,90
27.4,646,109,37.0,95
34.3,144,74,39.0,45
20.7,1027,126,36.9,100
28.2,951,129,36.3,95
37.2,420,98,36.7,85
27.4,240,78,36.5,75
28.6,491,95,36.8,95
28.9,1252,126,36.7,95
32.4,801,102,36.4,90
38.5,474,83,36.9,85
37.2,582,104,36.3,85
20.7,953,108,36.3,100
17.3,1009,110,36.3,85
27.8,891,108,36.4,95
28.7,331,97,36.8,85
16.3,1415,137,36.8,80
22.5,660,99,36.7,100
35.7,791,104,36.8,85
33.5,643,107,36.3,90
40.0,413,87,36.8,85
34.1,564,111,36.6,90
16.7,1500,141,36.5,80
34.8,588,101,38.8,65
17.9,1018,119,36.4,85
39.0,292,92,36.3,75
17.0,1638,136,39.0,55
35.0,666,116,36.2,90
22.8,1014,110,37.6,90
32.1,381,94,36.7,90
38.4,541,96,39.4,45
25.3,1058,112,36.8,95
38.7,546,105,37.1,85
36.1,460,107,36.9,85
32.0,82,73,36.2,70
18.5,1085,109,36.2,100
30.6,8,64,37.0,70
19.2,1794,146,36.6,95
32.3,358,80,36.3,90
30.9,652,100,37.7,80
20.8,448,75,36.8,80
32.3,566,100,36.4,90
26.4,768,109,36.9,95
30.1,706,110,37.2,90
38.6,742,109,37.0,85
33.2,95,72,36.4,70
35.1,371,74,36.5,85
32.3,378,93,36.8,90
19.7,432,91,36.4,80
34.5,989,127,36.9,90
22.9,1574,142,37.0,95
21.2,516,98,37.0,90
35.5,164,79,39.3,25
32.5,613,107,36.7,90
23.9,687,91,36.3,100
20.4,1648,150,36.2,95
35.3,423,93,36.9,85
25.4,345,82,36.8,75
20.9,1361,132,36.9,95
29.9,1516,153,37.2,90
24.7,918,119,37.9,90
17.5,1153,115,36.4,85
37.5,375,92,36.8,85
31.2,413,94,36.8,80
20.0,1153,133,37.0,100
35.5,463,102,36.3,85
22.2,687,106,37.1,100
28.7,948,110,36.4,95
22.4,1305,117,36.4,100
31.5,628,122,36.7,90
32.5,538,101,36.6,90
25.1,1007,117,36.2,95
33.8,655,95,37.1,90
38.6,447,98,37.2,85
32.1,387,92,36.5,90
22.6,884,103,36.5,100
23.3,846,108,36.3,100
38.7,391,106,36.9,85
32.6,93,79,36.7,70
32.4,718,92,39.2,50
32.6,170,83,37.0,70
31.6,838,112,36.4,90
27.5,1060,113,36.7,95
36.0,349,89,36.9,75
27.3,543,105,36.3,95
26.7,896,109,38.9,70
34.8,454,91,37.1,90
34.2,618,100,36.7,90
26.1,618,105,36.5,85
27.3,1049,114,37.1,95
27.0,147,59,36.4,75
19.3,818,91,36.3,90
39.7,236,93,37.0,75
21.5,1696,140,37.1,95
27.3,482,97,37.0,85
19.8,328,77,36.8,80
34.4,717,105,36.2,90
22.2,751,109,36.3,100
22.7,804,98,37.7,90
34.0,256,74,37.1,80
27.6,847,116,36.7,95
37.6,459,97,36.2,85
17.8,1192,108,36.8,85
30.1,1037,129,36.5,90
31.2,18,80,36.6,70
16.6,1310,136,36.9,80
30.3,740,98,36.5,90
38.2,552,100,36.6,85
34.8,383,79,36.3,90
34.6,582,104,36.3,90
23.0,1048,118,36.6,100
30.1,487,92,39.1,40
22.1,1151,113,36.7,100
39.8,488,105,37.2,85
17.9,713,83,36.8,75
31.5,715,107,37.0,90
17.7,1484,136,36.3,80
22.8,696,86,37.2,100
30.0,739,101,36.8,95
26.1,711,99,38.6,70
19.8,1394,138,37.2,95
36.6,327,91,36.5,75
37.0,144,67,36.2,65
27.4,946,104,36.5,95
33.0,577,80,37.0,90
19.0,1300,126,38.4,75
39.6,440,91,36.6,85
17.7,1252,125,37.1,85
19.6,1545,143,36.8,95
22.2,1335,143,36.5,95
39.7,427,92,37.0,85
39.8,752,113,36.5,85
36.7,111,87,36.9,65
39.0,796,121,37.0,85
21.1,961,115,37.1,100
37.3,726,119,36.8,85
24.4,825,104,36.4,100
20.8,846,126,36.9,100
29.3,282,88,39.4,45
34.4,416,96,36.5,90
28.1,526,94,36.3,95
20.2,482,84,36.8,90
23.8,1205,143,36.7,95
34.0,401,99,38.5,65
26.0,321,95,37.1,75
25.2,755,96,36.9,95
27.2,766,108,36.3,95
26.4,852,118,37.0,95
26.9,865,111,36.8,95
22.1,897,107,36.6,100
37.5,401,86,36.9,85
16.4,1447,135,36.7,80
39.2,424,92,37.1,85
26.4,1123,126,37.1,95
19.5,736,108,36.5,90
35.7,538,89,36.8,85
36.6,512,112,36.8,85
35.9,507,110,36.6,85
24.2,832,111,37.8,90
26.0,726,93,36.4,95
35.7,743,104,36.6,85
24.1,746,102,36.3,100
32.8,1111,127,36.5,90
36.1,814,122,36.7,85
32.9,374,83,36.9,90
38.3,466,87,37.0,85
18.1,412,100,36.3,65
36.2,555,105,36.7,85
16.5,1603,143,37.1,80
32.0,500,103,36.8,90
27.0,1125,129,36.2,95
35.4,668,116,37.0,85
34.9,430,104,36.9,90
30.6,952,127,37.1,90
22.6,818,98,37.1,100
30.3,324,102,36.4,80
30.3,536,79,36.8,90
38.4,457,101,36.6,85
29.1,453,91,37.1,85
25.9,647,114,36.6,95
32.9,551,87,37.1,90
30.1,942,112,37.0,90
31.3,685,101,37.0,90
17.5,1421,142,37.6,70
39.2,721,112,38.3,60
28.0,962,117,37.2,95
20.8,1569,153,36.9,95
24.1,391,98,36.8,90
19.9,825,105,36.2,90
39.9,430,92,36.9,85
18.4,1521,135,36.8,80
18.3,2216,168,36.5,80
27.6,911,119,36.5,95
26.7,921,108,37.1,95
31.2,485,81,37.0,80
27.8,952,114,36.2,95
19.8,1710,154,37.0,95
30.9,572,87,36.7,90
26.2,1160,137,37.2,90
31.6,411,86,36.8,80
22.8,584,91,37.2,90
23.1,1423,147,36.4,95
35.5,287,82,36.9,75
16.4,1713,149,36.6,80
31.6,463,89,36.6,80
18.4,196,91,36.5,65
21.4,187,70,36.5,80
31.8,1021,141,36.2,85
38.7,491,107,36.3,85
28.9,789,103,37.2,95
26.9,465,89,36.9,85
27.1,951,107,36.7,95
32.7,583,99,36.8,90
30.2,909,96,37.1,90
17.0,787,93,37.1,75
21.0,1133,126,36.6,100
23.0,961,109,39.1,60
29.1,260,68,36.6,75
36.6,590,105,37.1,85
34.6,410,97,37.2,90
39.1,683,106,36.8,85
22.5,15,57,36.6,80
33.2,475,91,36.4,90
22.1,1094,122,36.3,100
38.8,300,75,36.6,75
16.6,427,77,36.8,65
28.8,1132,123,36.9,95
17.2,2026,154,36.9,80
32.5,433,96,36.6,90
32.0,666,98,36.3,90
21.7,963,104,37.1,100
18.8,1322,119,36.7,100
36.7,723,106,36.4,85
18.8,1334,121,39.5,60
38.2,632,113,36.4,85
17.5,688,107,39.1,35
30.0,744,103,36.7,95
16.0,1265,122,36.9,85
23.9,626,94,36.9,90
24.7,1417,136,36.4,95
33.9,515,102,37.1,90
32.1,528,91,38.3,65
32.1,230,73,36.9,80
36.0,462,96,36.6,85
26.6,1293,132,36.6,90
29.0,402,83,37.2,85
22.6,841,98,36.7,100
26.0,1152,124,36.9,95
36.7,378,96,36.6,85
20.9,922,106,37.0,100
34.2,549,90,37.2,90
26.1,640,114,36.6,95
29.0,850,134,36.5,90
22.1,1109,123,37.2,100
22.5,482,82,36.6,90
32.9,138,76,36.2,70
30.3,379,97,36.4,80
34.2,505,94,36.8,90
36.7,698,97,36.4,85
26.8,1036,122,38.4,70
39.7,338,81,37.1,75
25.4,620,90,37.1,85
20.6,740,119,36.8,90
38.4,338,93,37.2,75
16.6,842,113,36.4,85
32.4,305,92,36.8,80
29.5,1149,122,36.9,95
28.3,644,106,36.7,95
20.3,1153,128,37.1,100
24.8,742,109,37.1,100
31.9,499,99,36.8,90
25.7,1712,155,37.2,90
23.2,824,123,36.8,100
28.5,269,83,38.1,50
19.4,1569,133,36.7,95
24.1,1059,121,36.5,100
35.9,654,101,37.0,85
39.2,570,94,36.2,85
40.0,361,85,37.1,85
31.4,610,100,36.9,90
35.0,618,112,37.0,90
19.3,256,69,36.4,80
39.4,617,104,36.5,85
26.3,845,105,36.8,95
16.9,1128,108,37.2,85
25.1,898,123,36.3,95
37.0,333,89,39.1,35
29.1,1313,128,37.9,85
26.8,1090,117,36.5,95
35.0,392,92,36.7,90
25.4,1157,122,37.1,95
33.5,413,86,36.8,90
31.2,463,103,36.6,80
35.5,730,118,36.7,85
25.2,0,76,36.3,75
29.2,844,101,36.5,95
16.8,2197,172,39.5,40
35.5,598,86,36.4,85
21.0,535,86,36.9,90
37.2,634,116,36.5,85
16.5,2138,163,36.8,80
32.7,433,97,36.5,90
26.5,1138,120,36.3,95
28.2,744,112,36.8,95
24.4,721,109,38.0,90
18.6,963,111,37.8,90
32.1,437,108,37.1,90
26.7,835,120,36.4,95
31.4,672,105,39.3,50
28.1,985,114,36.5,95
24.3,651,101,36.3,100
24.7,1283,140,36.5,95
22.2,760,99,36.8,100
21.9,928,113,37.0,100
35.7,754,119,36.4,85
25.6,1279,123,36.5,95
34.9,694,117,36.6,90
17.7,1031,106,36.6,85
25.7,532,82,36.8,85
26.1,1022,106,37.0,95
33.3,748,110,36.5,90
23.4,1061,138,37.0,95
31.4,467,104,36.8,80
36.2,507,95,36.2,85
22.8,1212,135,36.4,95
32.0,303,94,36.7,80
16.9,518,87,36.5,75
26.6,836,113,36.4,95
18.8,1373,126,37.1,100
31.1,443,105,36.5,80
33.8,453,92,37.0,90
34.8,194,82,36.3,70
32.9,490,92,37.2,90
25.8,1195,140,36.4,90
31.0,641,101,37.1,90
27.0,569,100,36.3,95
39.1,475,99,37.0,85
38.6,592,115,36.7,85
25.6,970,104,37.0,95
19.7,974,108,36.6,100
31.9,563,97,36.9,90
26.9,0,59,37.8,65
31.6,1135,119,36.8,90
38.8,423,95,36.8,85
36.2,288,103,36.7,75
30.8,936,114,36.3,90
37.1,497,102,36.4,85
22.9,1998,161,38.4,70
25.1,847,102,36.8,95
29.3,212,68,36.7,75
29.6,1399,126,36.3,95
36.8,580,101,36.5,85
26.2,1420,145,39.4,50
31.2,838,104,37.0,90
30.7,442,103,36.5,80
37.6,286,107,36.8,75
21.4,1678,145,36.4,95
37.0,479,101,39.4,45
30.2,1102,121,36.9,90
19.4,2333,181,36.4,95
36.7,583,107,36.7,85
24.5,1191,114,36.6,100
25.5,1429,143,37.1,90
19.6,471,90,36.4,80
16.8,968,103,36.9,85
20.9,2036,172,36.7,95
34.4,403,82,38.9,65
26.6,909,122,36.5,95
16.4,1351,123,36.8,85
20.5,1083,107,37.2,100
35.1,391,98,36.2,85
21.0,1642,154,36.6,95
17.1,741,112,36.6,75
21.9,428,87,38.4,55
36.2,537,97,37.1,85
26.9,1165,136,36.5,90
27.0,0,69,36.6,75
32.4,771,102,36.6,90
33.1,513,95,36.8,90
20.1,525,87,36.5,90
38.1,304,93,36.8,75
16.6,476,78,37.2,65
16.2,1352,132,36.4,80
30.1,1073,123,37.1,90
39.6,462,91,36.6,85
34.6,256,92,39.5,40
23.1,1034,113,36.6,100
29.8,679,103,36.6,95
22.0,868,103,37.0,100
39.8,496,105,37.0,85
36.6,197,89,36.4,65
19.8,1704,136,36.7,95
21.5,1255,136,36.4,95
27.7,670,98,36.5,95
26.4,1093,110,36.7,95
22.0,720,103,36.9,100
34.5,754,99,36.4,90
39.4,325,81,36.2,75
24.4,957,112,37.0,100
17.7,684,104,36.6,75
31.2,751,123,36.5,90
26.1,1036,112,36.9,95
22.0,1221,132,36.6,95
38.5,575,90,36.9,85
23.3,537,99,37.1,90
28.8,807,99,36.4,95
35.0,297,79,36.2,80
19.2,1119,122,36.4,100
28.0,1053,122,36.2,95
20.9,234,80,36.6,80
30.5,152,77,36.2,70
16.3,746,90,37.0,75
17.1,1058,115,38.6,60
37.5,708,111,36.5,85
18.5,1098,112,36.3,100
23.3,825,108,36.2,100
28.2,666,111,36.7,95
22.8,1145,124,36.4,100
33.8,244,80,36.9,80
37.1,2,66,36.6,65
27.5,691,108,37.1,95
22.7,695,94,37.7,90
35.8,624,104,37.1,85
18.3,1433,131,36.8,80
39.0,299,100,36.4,75
21.8,1457,135,36.8,95
30.1,744,110,36.8,90
22.7,595,94,36.5,90
17.1,867,90,36.4,85
16.4,1035,120,37.1,85
21.6,1541,142,39.2,55
33.9,393,93,36.9,90
20.5,1576,137,36.6,95
22.4,1309,129,37.0,100
35.8,482,112,39.2,45
24.6,911,112,36.7,100
35.0,146,82,36.8,70
27.3,551,95,36.2,95
20.0,309,72,36.7,80
22.6,766,99,36.4,100
38.1,329,99,36.4,75
27.8,554,89,36.4,95
28.1,425,91,36.9,85
16.8,767,83,36.9,75
17.4,639,90,36.7,75
31.3,777,113,36.5,90
29.2,611,88,37.0,95
24.5,811,110,36.9,100
19.2,361,74,36.4,80
29.0,520,92,37.0,95
26.1,990,130,38.7,70
23.6,766,101,37.1,100
27.5,1034,120,36.6,95
21.5,1631,146,36.9,95
38.8,655,105,37.0,85
16.5,680,99,36.5,75
26.0,851,111,36.9,95
30.5,669,114,36.6,90
35.4,87,80,37.1,65
34.6,509,91,36.8,90
36.9,649,106,36.6,85
20.1,1203,116,36.8,100
21.7,1060,119,36.5,100
31.6,1190,145,36.9,85
22.9,1123,130,36.2,100
39.9,346,111,36.4,75
31.2,958,118,36.8,90
36.4,701,112,39.3,45
31.1,288,84,36.5,80
26.7,656,83,36.7,95
22.7,337,74,38.8,55
31.6,444,105,36.8,80
31.1,740,112,38.6,65
38.2,668,105,36.2,85
36.6,576,103,36.4,85
25.9,307,84,36.6,75
28.9,941,113,36.7,95
19.5,1941,158,36.8,95
35.7,630,107,37.0,85
35.4,460,98,36.7,85
30.3,986,124,36.4,90
27.3,766,112,36.3,95
37.9,377,86,36.6,85
34.3,229,97,36.2,80
16.7,1710,148,36.7,80
31.2,631,108,36.6,90
34.2,286,106,36.7,80
40.0,751,124,36.4,85
26.5,1177,116,36.4,95
32.6,757,107,37.1,90
21.3,2330,159,36.9,95
21.6,991,127,36.5,100
21.1,1154,120,36.4,100
17.7,1408,143,36.6,80
26.8,699,91,36.3,95
35.7,344,85,36.6,75
20.7,1768,137,36.4,95
17.0,1445,125,36.6,85
20.7,810,109,36.8,90
38.8,894,114,36.4,85
23.3,836,113,36.9,100
18.4,904,102,36.6,85
25.1,691,103,36.9,95
25.6,702,87,36.7,95
32.0,660,97,36.2,90
16.9,1303,111,36.8,85
38.8,31,65,36.4,65
39.5,698,116,36.7,85
19.8,2691,201,36.9,95
22.6,8,63,37.2,80
21.3,1227,118,37.0,100
39.3,386,100,36.8,85
26.6,625,86,36.6,85
25.7,776,100,36.7,95
39.0,596,97,36.5,85
16.9,1518,124,36.6,85
20.2,1027,112,37.2,100
31.4,502,91,36.4,90
27.1,581,104,36.3,95
26.1,545,99,37.1,85
27.4,452,86,36.9,85
36.3,496,91,36.2,85
20.7,1090,106,37.2,100
31.6,799,111,37.6,80
22.6,1435,134,36.7,95
30.3,617,90,36.9,90
19.6,1796,147,36.9,95
37.0,452,97,36.7,85
21.0,1232,128,36.7,100
29.5,955,125,36.4,95
25.7,1051,130,36.3,95
32.1,316,72,36.3,80
39.6,404,82,36.5,85
26.6,717,97,36.7,95
19.3,1548,135,37.1,95
33.9,206,81,39.1,40
31.7,854,122,38.6,65
34.6,235,95,36.9,80
34.4,224,73,37.1,80
35.3,244,97,37.2,75
20.9,1765,161,36.4,95
25.0,381,88,37.1,90
22.1,557,99,36.2,90
22.4,639,99,36.2,100
19.7,719,99,36.7,90
35.7,421,100,36.8,85
16.8,1059,108,36.9,85
27.9,60,65,37.1,75
29.6,190,81,36.8,75
34.8,697,100,36.9,90
18.6,368,77,37.2,80
39.0,567,124,36.8,85
26.3,1033,106,37.0,95
37.6,331,98,38.5,50
30.3,864,111,36.9,90
19.8,1372,135,36.7,95
39.2,629,103,36.5,85
32.6,697,99,37.9,80
16.9,1568,133,36.5,80
36.7,289,91,36.4,75
27.0,1100,117,36.8,95
27.1,213,86,37.1,75
30.2,774,113,36.8,90
26.6,1737,145,36.9,90
31.5,971,125,36.2,90
39.2,629,111,36.6,85
18.3,836,110,37.0,75
33.2,249,95,38.0,70
25.4,903,109,37.1,95
31.1,685,106,36.6,90
26.4,1085,110,36.4,95
21.3,408,93,36.8,80
37.6,459,102,36.9,85
16.2,1608,151,38.0,70
28.9,377,92,37.0,85
26.1,870,101,36.5,95
28.9,441,90,36.6,85
31.5,978,115,36.9,90
30.8,702,133,37.0,85
39.5,625,91,37.2,85
18.5,2072,150,36.5,95
33.4,491,96,36.3,90
24.0,593,95,36.9,90
30.5,732,95,37.1,90
25.1,1082,117,36.4,95
19.6,1288,123,36.3,100
36.3,725,114,37.0,85
25.9,232,91,36.6,75
18.7,793,123,36.6,90
38.1,545,112,38.9,60
32.0,440,100,37.0,90
24.8,1165,124,36.3,100
19.3,800,113,37.0,90
30.3,808,96,36.8,90
37.0,586,106,36.9,85
22.8,1938,167,36.7,95
36.3,298,97,36.3,75
20.4,1540,132,39.2,55
32.8,0,72,38.4,45
24.4,838,110,36.8,100
31.4,571,103,37.2,90
31.7,686,102,38.5,65
30.4,557,105,36.5,90
21.9,1696,152,36.6,95
39.4,427,86,38.7,60
22.1,439,59,37.2,90
34.7,516,97,36.6,90
34.2,721,108,37.2,90
33.6,177,70,37.2,70
19.2,1385,128,37.1,100
32.1,682,92,36.9,90
20.0,1191,117,36.6,100
17.1,1515,141,37.2,80
36.7,297,97,36.6,75
29.7,254,80,37.0,75
22.0,824,119,36.3,100
25.8,515,86,37.1,85
21.6,1680,143,39.5,55
25.6,719,93,36.2,95
27.3,767,111,38.9,70
37.6,470,96,39.0,60
39.8,537,119,36.3,85
39.2,752,111,37.1,85
22.2,1071,125,36.5,100
18.4,904,102,37.1,85
16.7,1390,126,36.8,85
17.2,1692,143,37.2,80
19.9,1708,145,36.5,95
35.4,616,115,36.9,85
34.2,631,107,36.5,90
20.3,798,123,36.7,90
27.8,705,92,36.6,95
27.5,831,98,36.3,95
26.6,1187,119,36.5,95
32.1,726,106,36.9,90
18.7,1374,137,36.8,95
30.0,404,89,37.0,85
25.2,1077,131,37.2,90
19.9,1613,155,36.9,95
24.8,1374,139,37.0,95
30.1,336,79,36.7,80
26.3,1013,125,37.0,95
34.0,606,101,36.2,90
19.1,1822,155,36.8,95
31.4,1084,123,36.7,90
34.0,0,66,36.3,70
22.0,557,103,37.2,90
30.7,897,121,36.3,90
17.8,896,122,36.6,85
23.3,913,101,36.3,100
31.8,706,106,36.4,90
35.0,755,95,36.2,90
36.3,396,100,36.4,85
18.7,969,98,36.9,100
33.2,120,77,37.2,70
16.1,1140,125,36.3,85
35.4,389,100,37.2,85
20.1,569,100,37.0,90
28.7,481,93,36.4,85
24.0,1037,115,36.9,100
21.5,702,100,36.6,90
28.8,783,108,37.0,95
29.1,993,121,36.2,95
34.8,443,107,37.2,90
37.6,759,121,36.7,85
17.3,1328,124,37.8,75
36.8,486,91,36.6,85
28.2,686,97,36.3,95
38.5,760,118,36.3,85
31.6,1063,133,36.6,85
27.6,543,89,36.7,95
23.7,249,79,37.2,80
36.9,425,102,38.4,60
17.2,1377,130,36.7,85
28.3,77,76,36.4,75
16.1,918,106,37.1,85
33.1,333,78,36.7,80
30.2,619,95,37.0,90
37.1,281,98,36.9,75
25.3,668,116,36.8,95
28.5,1059,124,36.9,95
16.3,1433,143,37.6,70
22.7,620,105,36.5,90
39.6,386,101,36.9,85
22.5,796,102,37.1,100
29.0,483,90,37.0,85
33.5,476,95,36.3,90
33.5,263,91,36.9,80
32.2,355,77,36.7,90
38.2,676,104,36.5,85
34.8,540,108,36.5,90
27.5,801,110,36.2,95
27.8,927,102,36.9,95
25.9,400,85,36.6,85
26.1,708,95,36.9,95
28.8,361,91,36.8,85
34.0,183,78,36.4,70
36.4,789,115,36.4,85
27.1,622,96,36.6,95
25.9,788,90,36.3,95
25.9,1030,123,37.0,95
24.5,985,123,36.3,100
18.9,0,63,36.3,80
18.6,718,88,36.8,90
25.0,494,88,36.9,90
27.7,638,87,36.4,95
30.7,788,109,37.1,90
17.0,1233,125,36.2,85
33.9,555,97,36.4,90
35.5,672,111,36.9,85
